# ;;;;;;Nedladdat från datavärdskapet för luft, SMHI, http://www.smhi.se/datavardluft, 2020-12-01 07:02:25
# ;;;;;;Tidsangivelser i UTC+1, Svensk normaltid
#
#Stationsnamn;Nationell stationskod;Klassificering;Longitud;Latitud
#Stockholm E4/E20 Lilla Essingen;18644;Urban Traffic;18.00439;59.325527
#
#Ämne;Ämnesbeskrivning;Enhet;Mäthöjd;Inlet-id
#NO2;Nitrogen dioxide;ug.m-3;2;344
#NOX as NO2;Nitrogen oxides;ug.m-3;2;345
#PM10;Particulate matter < 10 µm;ug.m-3;2;342
#PM2.5;Particulate matter < 2.5 µm;ug.m-3;2;343
#
Start;Slut;NO2 (344);NOX as NO2 (345);PM10 (342);PM2.5 (343)
2015-11-21 08:00;2015-11-21 09:00;40.0;86.9;11.1;0.800
2015-11-21 09:00;2015-11-21 10:00;52.5;122.0;21.3;1.50
2015-11-21 10:00;2015-11-21 11:00;56.3;132.7;38.0;3.70
2015-11-21 11:00;2015-11-21 12:00;45.1;102.7;51.6;3.70
2015-11-21 12:00;2015-11-21 13:00;46.5;103.5;58.8;2.90
2015-11-21 13:00;2015-11-21 14:00;61.3;134.8;74.5;4.40
2015-11-21 14:00;2015-11-21 15:00;62.4;134.4;62.6;4.80
2015-11-21 15:00;2015-11-21 16:00;69.8;149.1;61.1;3.70
2015-11-21 16:00;2015-11-21 17:00;67.3;139.7;71.9;3.90
2015-11-21 17:00;2015-11-21 18:00;59.1;120.3;53.8;3.30
2015-11-21 18:00;2015-11-21 19:00;49.7;101.9;42.8;3.40
2015-11-21 19:00;2015-11-21 20:00;45.3;88.5;36.3;3.30
2015-11-21 20:00;2015-11-21 21:00;39.2;71.3;34.2;2.90
2015-11-21 21:00;2015-11-21 22:00;33.3;61.6;27.8;1.40
2015-11-21 22:00;2015-11-21 23:00;33.1;60.4;24.1;1.90
2015-11-21 23:00;2015-11-22 00:00;27.1;47.3;17.8;0.800
2015-11-22 00:00;2015-11-22 01:00;30.5;51.2;11.5;1.80
2015-11-22 01:00;2015-11-22 02:00;23.1;34.6;6.20;0.600
2015-11-22 02:00;2015-11-22 03:00;19.2;32.8;4.60;0.700
2015-11-22 03:00;2015-11-22 04:00;19.0;29.4;4.40;0.300
2015-11-22 04:00;2015-11-22 05:00;11.8;20.4;1.70;0.0
2015-11-22 05:00;2015-11-22 06:00;12.5;23.4;3.00;0.900
2015-11-22 06:00;2015-11-22 07:00;29.4;57.9;4.80;1.60
2015-11-22 07:00;2015-11-22 08:00;33.1;64.9;6.00;2.20
2015-11-22 08:00;2015-11-22 09:00;37.8;79.4;6.20;1.20
2015-11-22 09:00;2015-11-22 10:00;48.4;106.9;6.50;1.90
2015-11-22 10:00;2015-11-22 11:00;46.7;108.2;6.80;2.80
2015-11-22 11:00;2015-11-22 12:00;41.0;91.9;4.20;0.200
2015-11-22 12:00;2015-11-22 13:00;44.2;102.1;8.40;-1.20
2015-11-22 13:00;2015-11-22 14:00;47.3;107.6;26.9;4.00
2015-11-22 14:00;2015-11-22 15:00;50.4;118.3;36.3;3.00
2015-11-22 15:00;2015-11-22 16:00;75.1;174.5;93.1;3.90
2015-11-22 16:00;2015-11-22 17:00;70.2;163.9;71.7;5.50
2015-11-22 17:00;2015-11-22 18:00;53.3;112.1;68.2;8.70
2015-11-22 18:00;2015-11-22 19:00;62.4;140.7;81.0;6.80
2015-11-22 19:00;2015-11-22 20:00;60.8;130.4;65.6;9.60
2015-11-22 20:00;2015-11-22 21:00;55.9;113.0;58.7;9.90
2015-11-22 21:00;2015-11-22 22:00;47.9;97.7;42.9;4.90
2015-11-22 22:00;2015-11-22 23:00;33.0;62.0;29.8;3.80
2015-11-22 23:00;2015-11-23 00:00;33.2;60.2;30.3;3.90
2015-11-23 00:00;2015-11-23 01:00;23.2;40.9;31.4;3.50
2015-11-23 01:00;2015-11-23 02:00;24.3;43.8;25.5;5.30
2015-11-23 02:00;2015-11-23 03:00;17.0;27.4;13.1;5.20
2015-11-23 03:00;2015-11-23 04:00;24.3;43.3;8.80;4.60
2015-11-23 04:00;2015-11-23 05:00;36.4;70.1;8.40;5.10
2015-11-23 05:00;2015-11-23 06:00;40.8;75.6;9.90;6.00
2015-11-23 06:00;2015-11-23 07:00;83.2;266.1;8.60;5.30
2015-11-23 07:00;2015-11-23 08:00;88.1;293.8;11.2;4.10
2015-11-23 08:00;2015-11-23 09:00;86.7;287.5;18.4;5.30
2015-11-23 09:00;2015-11-23 10:00;84.8;301.2;28.4;6.30
2015-11-23 10:00;2015-11-23 11:00;86.0;306.4;32.3;7.20
2015-11-23 11:00;2015-11-23 12:00;79.5;241.9;46.1;7.00
2015-11-23 12:00;2015-11-23 13:00;75.5;231.8;56.1;12.2
2015-11-23 13:00;2015-11-23 14:00;72.9;232.2;47.3;9.60
2015-11-23 14:00;2015-11-23 15:00;76.5;225.3;66.9;11.8
2015-11-23 15:00;2015-11-23 16:00;74.5;237.2;27.2;6.90
2015-11-23 16:00;2015-11-23 17:00;62.2;210.8;16.8;5.50
2015-11-23 17:00;2015-11-23 18:00;71.6;255.8;20.8;4.00
2015-11-23 18:00;2015-11-23 19:00;53.7;122.7;25.6;4.50
2015-11-23 19:00;2015-11-23 20:00;47.5;91.4;11.9;6.90
2015-11-23 20:00;2015-11-23 21:00;40.2;58.5;13.1;7.00
2015-11-23 21:00;2015-11-23 22:00;25.3;40.4;11.5;6.40
2015-11-23 22:00;2015-11-23 23:00;24.7;38.5;12.3;6.50
2015-11-23 23:00;2015-11-24 00:00;25.6;35.0;12.2;7.40
2015-11-24 00:00;2015-11-24 01:00;18.3;24.3;8.40;6.80
2015-11-24 01:00;2015-11-24 02:00;13.0;15.8;7.20;5.40
2015-11-24 02:00;2015-11-24 03:00;14.4;17.2;9.10;6.50
2015-11-24 03:00;2015-11-24 04:00;15.7;20.0;9.80;5.20
2015-11-24 04:00;2015-11-24 05:00;14.3;22.6;8.70;6.20
2015-11-24 05:00;2015-11-24 06:00;20.2;42.3;8.00;3.90
2015-11-24 06:00;2015-11-24 07:00;38.4;103.5;10.9;6.40
2015-11-24 07:00;2015-11-24 08:00;44.6;116.6;10.8;5.90
2015-11-24 08:00;2015-11-24 09:00;55.0;158.3;9.50;6.50
2015-11-24 09:00;2015-11-24 10:00;48.2;134.5;12.5;7.00
2015-11-24 10:00;2015-11-24 11:00;41.4;103.5;10.0;4.10
2015-11-24 11:00;2015-11-24 12:00;36.7;81.0;8.70;3.50
2015-11-24 12:00;2015-11-24 13:00;33.3;75.6;9.20;3.50
2015-11-24 13:00;2015-11-24 14:00;32.2;69.6;11.6;2.50
2015-11-24 14:00;2015-11-24 15:00;39.1;84.8;9.80;3.70
2015-11-24 15:00;2015-11-24 16:00;37.9;96.5;9.40;6.20
2015-11-24 16:00;2015-11-24 17:00;28.7;70.6;9.70;3.40
2015-11-24 17:00;2015-11-24 18:00;26.9;64.2;7.80;4.60
2015-11-24 18:00;2015-11-24 19:00;23.2;46.1;9.00;3.50
2015-11-24 19:00;2015-11-24 20:00;22.3;42.6;8.80;2.90
2015-11-24 20:00;2015-11-24 21:00;21.3;40.0;10.3;4.90
2015-11-24 21:00;2015-11-24 22:00;22.0;44.2;9.00;3.60
2015-11-24 22:00;2015-11-24 23:00;17.6;31.9;5.30;2.20
2015-11-24 23:00;2015-11-25 00:00;13.8;23.6;6.00;1.20
2015-11-25 00:00;2015-11-25 01:00;7.40;11.5;5.50;2.10
2015-11-25 01:00;2015-11-25 02:00;4.90;7.90;6.40;2.10
2015-11-25 02:00;2015-11-25 03:00;5.80;9.20;6.50;4.30
2015-11-25 03:00;2015-11-25 04:00;4.70;7.00;5.80;2.50
2015-11-25 04:00;2015-11-25 05:00;7.70;14.8;8.50;2.50
2015-11-25 05:00;2015-11-25 06:00;15.9;37.3;12.2;4.40
2015-11-25 06:00;2015-11-25 07:00;29.9;76.7;12.0;4.50
2015-11-25 07:00;2015-11-25 08:00;32.5;93.7;9.70;4.60
2015-11-25 08:00;2015-11-25 09:00;32.5;91.5;8.20;5.10
2015-11-25 09:00;2015-11-25 10:00;33.9;117.9;9.80;3.50
2015-11-25 10:00;2015-11-25 11:00;28.7;81.6;9.10;4.00
2015-11-25 11:00;2015-11-25 12:00;26.8;68.7;10.6;2.90
2015-11-25 12:00;2015-11-25 13:00;25.3;60.0;8.10;3.70
2015-11-25 13:00;2015-11-25 14:00;28.5;65.7;7.00;2.20
2015-11-25 14:00;2015-11-25 15:00;29.6;71.4;7.00;3.40
2015-11-25 15:00;2015-11-25 16:00;32.7;92.5;5.90;2.60
2015-11-25 16:00;2015-11-25 17:00;29.5;75.9;4.10;2.20
2015-11-25 17:00;2015-11-25 18:00;27.6;64.6;6.30;1.90
2015-11-25 18:00;2015-11-25 19:00;31.6;83.1;14.0;4.20
2015-11-25 19:00;2015-11-25 20:00;26.3;60.4;19.1;2.80
2015-11-25 20:00;2015-11-25 21:00;28.7;62.3;18.7;3.90
2015-11-25 21:00;2015-11-25 22:00;31.0;68.4;16.7;3.20
2015-11-25 22:00;2015-11-25 23:00;22.3;46.4;11.7;1.30
2015-11-25 23:00;2015-11-26 00:00;15.4;32.1;8.00;-0.400
2015-11-26 00:00;2015-11-26 01:00;10.1;19.3;5.60;0.500
2015-11-26 01:00;2015-11-26 02:00;10.0;17.7;4.50;1.00
2015-11-26 02:00;2015-11-26 03:00;12.1;23.2;5.30;0.600
2015-11-26 03:00;2015-11-26 04:00;12.8;30.7;4.70;1.20
2015-11-26 04:00;2015-11-26 05:00;16.6;42.1;7.60;2.30
2015-11-26 05:00;2015-11-26 06:00;31.1;103.5;12.1;2.20
2015-11-26 06:00;2015-11-26 07:00;57.2;266.3;15.4;5.30
2015-11-26 07:00;2015-11-26 08:00;51.7;245.5;9.70;4.60
2015-11-26 08:00;2015-11-26 09:00;50.7;206.3;7.30;4.40
2015-11-26 09:00;2015-11-26 10:00;52.5;214.8;6.50;3.40
2015-11-26 10:00;2015-11-26 11:00;39.2;117.3;14.9;4.30
2015-11-26 11:00;2015-11-26 12:00;51.1;161.9;43.7;3.50
2015-11-26 12:00;2015-11-26 13:00;57.7;180.8;46.4;4.20
2015-11-26 13:00;2015-11-26 14:00;53.1;142.0;39.2;3.60
2015-11-26 14:00;2015-11-26 15:00;48.2;123.3;32.5;7.00
2015-11-26 15:00;2015-11-26 16:00;41.7;117.1;13.3;3.90
2015-11-26 16:00;2015-11-26 17:00;34.5;108.7;19.1;4.60
2015-11-26 17:00;2015-11-26 18:00;38.5;111.6;26.0;1.40
2015-11-26 18:00;2015-11-26 19:00;32.0;78.1;28.9;3.80
2015-11-26 19:00;2015-11-26 20:00;20.8;48.0;27.6;1.80
2015-11-26 20:00;2015-11-26 21:00;19.7;41.8;20.4;3.70
2015-11-26 21:00;2015-11-26 22:00;15.2;30.0;19.4;3.70
2015-11-26 22:00;2015-11-26 23:00;11.2;19.8;13.7;3.30
2015-11-26 23:00;2015-11-27 00:00;6.80;12.2;9.20;1.20
2015-11-27 00:00;2015-11-27 01:00;4.20;8.00;7.50;1.50
2015-11-27 01:00;2015-11-27 02:00;4.20;8.80;12.4;2.50
2015-11-27 02:00;2015-11-27 03:00;4.20;8.40;8.50;3.90
2015-11-27 03:00;2015-11-27 04:00;3.90;8.30;9.40;4.60
2015-11-27 04:00;2015-11-27 05:00;6.20;12.4;13.9;5.10
2015-11-27 05:00;2015-11-27 06:00;15.1;31.4;18.3;6.00
2015-11-27 06:00;2015-11-27 07:00;37.3;94.5;25.7;5.40
2015-11-27 07:00;2015-11-27 08:00;40.3;95.8;30.2;6.00
2015-11-27 08:00;2015-11-27 09:00;40.7;95.3;22.5;6.90
2015-11-27 09:00;2015-11-27 10:00;30.9;63.6;38.0;5.80
2015-11-27 10:00;2015-11-27 11:00;37.5;82.3;43.4;5.00
2015-11-27 11:00;2015-11-27 12:00;38.5;84.9;47.0;5.00
2015-11-27 12:00;2015-11-27 13:00;37.5;85.0;49.4;4.60
2015-11-27 13:00;2015-11-27 14:00;35.6;77.5;53.5;4.10
2015-11-27 14:00;2015-11-27 15:00;46.1;108.0;38.2;4.00
2015-11-27 15:00;2015-11-27 16:00;35.1;79.7;25.7;2.50
2015-11-27 16:00;2015-11-27 17:00;26.4;55.7;20.1;1.20
2015-11-27 17:00;2015-11-27 18:00;25.2;56.7;25.4;2.60
2015-11-27 18:00;2015-11-27 19:00;18.9;42.3;29.9;2.50
2015-11-27 19:00;2015-11-27 20:00;8.30;15.5;20.7;2.50
2015-11-27 20:00;2015-11-27 21:00;7.70;14.2;15.2;2.70
2015-11-27 21:00;2015-11-27 22:00;7.20;13.3;15.4;3.10
2015-11-27 22:00;2015-11-27 23:00;6.90;12.4;17.8;1.90
2015-11-27 23:00;2015-11-28 00:00;5.20;9.70;10.0;2.60
2015-11-28 00:00;2015-11-28 01:00;4.80;8.60;9.70;3.00
2015-11-28 01:00;2015-11-28 02:00;4.20;6.90;9.10;1.70
2015-11-28 02:00;2015-11-28 03:00;3.90;7.00;9.20;3.60
2015-11-28 03:00;2015-11-28 04:00;4.10;6.50;13.9;3.10
2015-11-28 04:00;2015-11-28 05:00;5.20;8.80;11.8;6.30
2015-11-28 05:00;2015-11-28 06:00;3.20;7.10;13.4;4.10
2015-11-28 06:00;2015-11-28 07:00;7.80;17.2;18.1;6.10
2015-11-28 07:00;2015-11-28 08:00;7.80;18.1;18.0;5.20
2015-11-28 08:00;2015-11-28 09:00;8.40;19.0;12.5;7.80
2015-11-28 09:00;2015-11-28 10:00;13.8;31.1;16.5;8.10
2015-11-28 10:00;2015-11-28 11:00;16.6;37.8;16.8;5.20
2015-11-28 11:00;2015-11-28 12:00;16.8;38.4;17.2;5.40
2015-11-28 12:00;2015-11-28 13:00;17.6;39.1;12.7;3.30
2015-11-28 13:00;2015-11-28 14:00;19.8;47.2;7.60;5.40
2015-11-28 14:00;2015-11-28 15:00;18.4;42.1;8.50;3.80
2015-11-28 15:00;2015-11-28 16:00;17.0;35.8;7.10;3.80
2015-11-28 16:00;2015-11-28 17:00;18.2;37.7;6.90;2.60
2015-11-28 17:00;2015-11-28 18:00;20.6;40.7;7.70;2.20
2015-11-28 18:00;2015-11-28 19:00;24.8;43.1;6.60;2.00
2015-11-28 19:00;2015-11-28 20:00;17.0;28.9;6.10;0.800
2015-11-28 20:00;2015-11-28 21:00;13.1;25.8;3.70;1.30
2015-11-28 21:00;2015-11-28 22:00;11.4;22.6;6.00;1.70
2015-11-28 22:00;2015-11-28 23:00;13.7;25.6;8.40;1.40
2015-11-28 23:00;2015-11-29 00:00;16.5;27.7;8.50;2.30
2015-11-29 00:00;2015-11-29 01:00;10.0;16.4;10.3;1.40
2015-11-29 01:00;2015-11-29 02:00;5.50;9.20;6.80;0.100
2015-11-29 02:00;2015-11-29 03:00;4.10;7.00;7.30;-0.100
2015-11-29 03:00;2015-11-29 04:00;5.70;9.90;5.20;0.500
2015-11-29 04:00;2015-11-29 05:00;13.9;24.5;7.10;-0.300
2015-11-29 05:00;2015-11-29 06:00;24.2;46.6;6.70;-0.100
2015-11-29 06:00;2015-11-29 07:00;24.9;52.8;9.30;1.50
2015-11-29 07:00;2015-11-29 08:00;18.0;34.4;11.3;2.30
2015-11-29 08:00;2015-11-29 09:00;13.0;26.3;7.00;2.30
2015-11-29 09:00;2015-11-29 10:00;31.2;65.3;9.80;0.700
2015-11-29 10:00;2015-11-29 11:00;31.3;66.5;12.5;2.00
2015-11-29 11:00;2015-11-29 12:00;20.1;42.3;20.1;3.60
2015-11-29 12:00;2015-11-29 13:00;25.5;54.4;13.5;2.10
2015-11-29 13:00;2015-11-29 14:00;20.3;43.2;7.40;2.90
2015-11-29 14:00;2015-11-29 15:00;16.0;31.7;4.60;1.10
2015-11-29 15:00;2015-11-29 16:00;18.7;39.5;4.40;0.100
2015-11-29 16:00;2015-11-29 17:00;21.8;42.3;7.60;-1.20
2015-11-29 17:00;2015-11-29 18:00;15.6;29.0;17.4;0.500
2015-11-29 18:00;2015-11-29 19:00;16.0;29.9;20.4;-0.600
2015-11-29 19:00;2015-11-29 20:00;16.8;31.7;17.1;-1.30
2015-11-29 20:00;2015-11-29 21:00;17.9;32.3;15.3;-0.400
2015-11-29 21:00;2015-11-29 22:00;30.6;56.6;22.4;1.40
2015-11-29 22:00;2015-11-29 23:00;21.7;39.5;16.3;-1.10
2015-11-29 23:00;2015-11-30 00:00;40.7;75.9;15.0;-1.00
2015-11-30 00:00;2015-11-30 01:00;16.4;30.3;6.20;-1.80
2015-11-30 01:00;2015-11-30 02:00;2.80;6.90;-1.80;
2015-11-30 02:00;2015-11-30 03:00;12.6;23.1;6.30;-0.500
2015-11-30 03:00;2015-11-30 04:00;23.0;38.1;6.70;-0.400
2015-11-30 04:00;2015-11-30 05:00;22.3;39.3;8.70;-1.30
2015-11-30 05:00;2015-11-30 06:00;18.0;49.4;4.20;-0.600
2015-11-30 06:00;2015-11-30 07:00;39.5;121.0;7.00;3.80
2015-11-30 07:00;2015-11-30 08:00;40.5;117.4;5.50;0.0
2015-11-30 08:00;2015-11-30 09:00;43.1;138.1;6.10;-1.00
2015-11-30 09:00;2015-11-30 10:00;36.3;126.7;3.60;-1.70
2015-11-30 10:00;2015-11-30 11:00;39.2;128.9;4.80;-3.00
2015-11-30 11:00;2015-11-30 12:00;36.6;109.3;27.4;-2.60
2015-11-30 12:00;2015-11-30 13:00;34.6;97.4;38.2;
2015-11-30 13:00;2015-11-30 14:00;33.4;88.8;27.2;-2.00
2015-11-30 14:00;2015-11-30 15:00;50.1;148.0;33.2;0.0
2015-11-30 15:00;2015-11-30 16:00;51.6;153.9;28.4;-1.30
2015-11-30 16:00;2015-11-30 17:00;41.2;127.1;21.8;-1.60
2015-11-30 17:00;2015-11-30 18:00;36.3;99.9;30.5;-0.200
2015-11-30 18:00;2015-11-30 19:00;26.2;63.8;20.7;-0.400
2015-11-30 19:00;2015-11-30 20:00;18.5;45.5;24.4;-1.10
2015-11-30 20:00;2015-11-30 21:00;14.6;34.0;4.70;-1.00
2015-11-30 21:00;2015-11-30 22:00;13.7;32.5;3.10;-0.800
2015-11-30 22:00;2015-11-30 23:00;7.70;17.9;2.00;-1.70
2015-11-30 23:00;2015-12-01 00:00;5.90;12.5;3.60;-2.10
2015-12-01 00:00;2015-12-01 01:00;5.60;12.6;3.20;-2.30
2015-12-01 01:00;2015-12-01 02:00;3.90;9.60;2.30;-0.900
2015-12-01 02:00;2015-12-01 03:00;4.60;11.5;2.90;-0.900
2015-12-01 03:00;2015-12-01 04:00;4.70;11.5;2.60;1.10
2015-12-01 04:00;2015-12-01 05:00;7.20;16.7;3.40;0.200
2015-12-01 05:00;2015-12-01 06:00;25.3;64.5;14.7;1.40
2015-12-01 06:00;2015-12-01 07:00;53.8;178.7;18.9;1.40
2015-12-01 07:00;2015-12-01 08:00;56.5;184.3;18.8;4.60
2015-12-01 08:00;2015-12-01 09:00;45.0;136.0;41.5;1.20
2015-12-01 09:00;2015-12-01 10:00;44.8;141.9;49.7;2.00
2015-12-01 10:00;2015-12-01 11:00;42.8;113.3;63.7;4.70
2015-12-01 11:00;2015-12-01 12:00;39.4;100.4;55.5;2.90
2015-12-01 12:00;2015-12-01 13:00;45.6;119.2;59.8;3.80
2015-12-01 13:00;2015-12-01 14:00;45.6;118.0;54.8;4.50
2015-12-01 14:00;2015-12-01 15:00;43.9;113.4;53.9;2.90
2015-12-01 15:00;2015-12-01 16:00;44.2;123.7;37.9;1.50
2015-12-01 16:00;2015-12-01 17:00;45.0;137.8;31.1;0.300
2015-12-01 17:00;2015-12-01 18:00;39.3;118.3;33.5;0.100
2015-12-01 18:00;2015-12-01 19:00;38.6;103.4;47.9;0.800
2015-12-01 19:00;2015-12-01 20:00;27.8;64.3;33.5;0.200
2015-12-01 20:00;2015-12-01 21:00;21.6;48.1;25.0;0.500
2015-12-01 21:00;2015-12-01 22:00;16.6;36.0;25.5;0.0
2015-12-01 22:00;2015-12-01 23:00;13.9;28.1;17.8;2.00
2015-12-01 23:00;2015-12-02 00:00;9.80;21.2;12.2;-1.40
2015-12-02 00:00;2015-12-02 01:00;6.60;12.3;11.2;0.800
2015-12-02 01:00;2015-12-02 02:00;5.50;11.1;8.30;1.00
2015-12-02 02:00;2015-12-02 03:00;6.60;12.5;4.00;3.80
2015-12-02 03:00;2015-12-02 04:00;8.60;16.8;5.30;2.30
2015-12-02 04:00;2015-12-02 05:00;13.8;27.6;5.90;2.40
2015-12-02 05:00;2015-12-02 06:00;36.5;85.9;10.7;4.60
2015-12-02 06:00;2015-12-02 07:00;70.5;246.9;18.2;7.20
2015-12-02 07:00;2015-12-02 08:00;78.6;295.8;16.6;6.20
2015-12-02 08:00;2015-12-02 09:00;84.2;330.0;21.8;5.60
2015-12-02 09:00;2015-12-02 10:00;82.5;337.6;34.0;6.00
2015-12-02 10:00;2015-12-02 11:00;76.4;256.3;62.4;8.20
2015-12-02 11:00;2015-12-02 12:00;81.9;258.0;97.6;11.0
2015-12-02 12:00;2015-12-02 13:00;93.7;299.7;136.2;14.8
2015-12-02 13:00;2015-12-02 14:00;77.8;210.0;108.8;10.1
2015-12-02 14:00;2015-12-02 15:00;68.3;146.6;93.6;10.1
2015-12-02 15:00;2015-12-02 16:00;68.3;162.8;82.2;9.10
2015-12-02 16:00;2015-12-02 17:00;59.5;141.6;37.0;5.40
2015-12-02 17:00;2015-12-02 18:00;65.9;153.6;55.9;8.40
2015-12-02 18:00;2015-12-02 19:00;64.1;151.9;33.0;8.70
2015-12-02 19:00;2015-12-02 20:00;50.5;115.8;32.2;7.00
2015-12-02 20:00;2015-12-02 21:00;33.3;72.4;16.5;4.90
2015-12-02 21:00;2015-12-02 22:00;17.0;31.5;11.7;5.00
2015-12-02 22:00;2015-12-02 23:00;11.3;22.4;15.8;5.10
2015-12-02 23:00;2015-12-03 00:00;8.70;14.4;17.9;4.50
2015-12-03 00:00;2015-12-03 01:00;6.30;9.90;14.1;4.60
2015-12-03 01:00;2015-12-03 02:00;5.40;9.00;12.3;4.80
2015-12-03 02:00;2015-12-03 03:00;5.80;9.10;15.0;6.40
2015-12-03 03:00;2015-12-03 04:00;5.70;10.6;19.1;7.50
2015-12-03 04:00;2015-12-03 05:00;11.3;19.8;18.6;8.00
2015-12-03 05:00;2015-12-03 06:00;24.9;49.0;20.7;8.80
2015-12-03 06:00;2015-12-03 07:00;60.3;213.0;18.7;11.0
2015-12-03 07:00;2015-12-03 08:00;57.8;188.4;13.9;10.1
2015-12-03 08:00;2015-12-03 09:00;48.6;153.8;12.2;5.20
2015-12-03 09:00;2015-12-03 10:00;49.6;170.2;11.1;5.40
2015-12-03 10:00;2015-12-03 11:00;49.1;146.7;11.5;4.20
2015-12-03 11:00;2015-12-03 12:00;46.2;127.4;27.1;4.20
2015-12-03 12:00;2015-12-03 13:00;58.3;160.0;57.9;8.00
2015-12-03 13:00;2015-12-03 14:00;57.6;157.6;66.2;6.60
2015-12-03 14:00;2015-12-03 15:00;61.9;194.7;57.5;7.80
2015-12-03 15:00;2015-12-03 16:00;66.2;211.2;41.5;7.10
2015-12-03 16:00;2015-12-03 17:00;74.9;257.2;56.0;7.20
2015-12-03 17:00;2015-12-03 18:00;54.8;134.3;45.9;8.80
2015-12-03 18:00;2015-12-03 19:00;43.4;90.9;37.3;8.80
2015-12-03 19:00;2015-12-03 20:00;50.8;118.3;38.1;7.60
2015-12-03 20:00;2015-12-03 21:00;36.3;60.8;33.0;5.90
2015-12-03 21:00;2015-12-03 22:00;27.2;41.7;20.7;6.70
2015-12-03 22:00;2015-12-03 23:00;20.4;27.4;14.1;4.80
2015-12-03 23:00;2015-12-04 00:00;15.9;21.3;11.5;4.80
2015-12-04 00:00;2015-12-04 01:00;11.6;15.5;11.1;4.60
2015-12-04 01:00;2015-12-04 02:00;20.1;31.0;12.5;5.60
2015-12-04 02:00;2015-12-04 03:00;25.8;51.3;12.9;2.80
2015-12-04 03:00;2015-12-04 04:00;24.8;52.1;12.9;3.80
2015-12-04 04:00;2015-12-04 05:00;25.8;54.7;24.0;6.30
2015-12-04 05:00;2015-12-04 06:00;43.9;100.5;33.0;9.00
2015-12-04 06:00;2015-12-04 07:00;69.2;257.7;25.8;6.90
2015-12-04 07:00;2015-12-04 08:00;59.1;233.2;26.0;7.40
2015-12-04 08:00;2015-12-04 09:00;63.8;256.8;24.1;7.90
2015-12-04 09:00;2015-12-04 10:00;50.2;162.1;25.5;8.50
2015-12-04 10:00;2015-12-04 11:00;29.3;74.9;21.3;8.40
2015-12-04 11:00;2015-12-04 12:00;27.3;64.0;17.8;8.20
2015-12-04 12:00;2015-12-04 13:00;25.8;60.1;18.8;8.70
2015-12-04 13:00;2015-12-04 14:00;20.2;48.1;13.5;5.40
2015-12-04 14:00;2015-12-04 15:00;21.3;62.1;7.00;5.60
2015-12-04 15:00;2015-12-04 16:00;25.4;65.7;8.60;3.80
2015-12-04 16:00;2015-12-04 17:00;17.3;54.0;12.0;7.90
2015-12-04 17:00;2015-12-04 18:00;16.1;53.6;9.40;7.30
2015-12-04 18:00;2015-12-04 19:00;12.7;39.6;10.0;5.50
2015-12-04 19:00;2015-12-04 20:00;7.20;20.8;11.0;3.50
2015-12-04 20:00;2015-12-04 21:00;5.80;16.0;10.4;2.50
2015-12-04 21:00;2015-12-04 22:00;4.60;12.3;10.2;2.20
2015-12-04 22:00;2015-12-04 23:00;5.60;13.1;9.30;0.100
2015-12-04 23:00;2015-12-05 00:00;6.50;14.7;11.6;0.0
2015-12-05 00:00;2015-12-05 01:00;6.30;12.7;7.80;-0.700
2015-12-05 01:00;2015-12-05 02:00;6.50;14.0;5.70;-1.10
2015-12-05 02:00;2015-12-05 03:00;5.00;10.0;6.20;
2015-12-05 03:00;2015-12-05 04:00;4.50;8.50;4.70;
2015-12-05 04:00;2015-12-05 05:00;3.80;7.50;6.60;
2015-12-05 05:00;2015-12-05 06:00;4.40;9.10;7.50;-0.600
2015-12-05 06:00;2015-12-05 07:00;8.40;16.8;12.0;0.800
2015-12-05 07:00;2015-12-05 08:00;6.20;12.3;9.70;-1.80
2015-12-05 08:00;2015-12-05 09:00;5.70;11.8;12.8;0.700
2015-12-05 09:00;2015-12-05 10:00;8.20;16.2;13.5;2.50
2015-12-05 10:00;2015-12-05 11:00;8.70;18.3;8.50;1.90
2015-12-05 11:00;2015-12-05 12:00;10.2;20.4;10.3;0.0
2015-12-05 12:00;2015-12-05 13:00;12.4;22.7;6.20;-0.700
2015-12-05 13:00;2015-12-05 14:00;13.4;24.7;5.10;1.10
2015-12-05 14:00;2015-12-05 15:00;16.4;28.0;7.30;-1.30
2015-12-05 15:00;2015-12-05 16:00;18.4;33.2;17.5;0.400
2015-12-05 16:00;2015-12-05 17:00;23.9;51.1;11.6;-0.400
2015-12-05 17:00;2015-12-05 18:00;18.9;35.7;20.5;1.60
2015-12-05 18:00;2015-12-05 19:00;11.8;20.2;17.3;0.900
2015-12-05 19:00;2015-12-05 20:00;8.70;15.6;15.0;2.20
2015-12-05 20:00;2015-12-05 21:00;7.60;12.4;16.0;0.900
2015-12-05 21:00;2015-12-05 22:00;6.60;10.2;11.8;3.40
2015-12-05 22:00;2015-12-05 23:00;5.70;8.70;12.2;1.40
2015-12-05 23:00;2015-12-06 00:00;6.70;10.6;10.7;1.30
2015-12-06 00:00;2015-12-06 01:00;5.60;8.00;11.0;1.40
2015-12-06 01:00;2015-12-06 02:00;5.00;6.80;4.90;2.00
2015-12-06 02:00;2015-12-06 03:00;4.10;5.60;0.900;-1.10
2015-12-06 03:00;2015-12-06 04:00;2.60;3.20;-2.30;
2015-12-06 04:00;2015-12-06 05:00;2.80;3.40;3.20;-2.90
